2L	473013	476170	+	OG0001459	Dmel_ISO1	FBtr0078062
2L	476446	479688	-	OG0001460	Dmel_ISO1	FBtr0078083
2L	523736	540560	+	OG0001461	Dmel_ISO1	FBtr0329895
2L	541393	542580	-	OG0001462	Dmel_ISO1	FBtr0078081
2L	542786	544653	-	OG0001463	Dmel_ISO1	FBtr0078080
2L	545129	547096	+	OG0001464	Dmel_ISO1	FBtr0078064
2L	547016	552454	-	OG0001465	Dmel_ISO1	FBtr0078079
2L	553742	559079	-	OG0001466	Dmel_ISO1	FBtr0078078
2L	559612	560523	+	OG0001467	Dmel_ISO1	FBtr0078066
2L	564163	566472	+	OG0001468	Dmel_ISO1	FBtr0078067
2L	566366	568121	-	OG0001469	Dmel_ISO1	FBtr0078075
2L	568340	572716	+	OG0001470	Dmel_ISO1	FBtr0078068
2L	573033	574264	-	OG0001471	Dmel_ISO1	FBtr0078074
2L	574508	575734	+	OG0001472	Dmel_ISO1	FBtr0078069
2L	575711	576896	-	OG0001473	Dmel_ISO1	FBtr0346650
2L	577486	579549	+	OG0001474	Dmel_ISO1	FBtr0078070
2L	583544	594685	-	OG0001475	Dmel_ISO1	FBtr0343221
2L	602813	603562	+	OG0001476	Dmel_ISO1	FBtr0078071
2L	640013	714983	-	OG0001478	Dmel_ISO1	FBtr0078045
2L	737212	741791	-	OG0001479	Dmel_ISO1	FBtr0301316
2L	752800	762142	+	OG0001480	Dmel_ISO1	FBtr0078001
2L	780482	782885	+	OG0001481	Dmel_ISO1	FBtr0078006
2L	784336	786158	+	OG0001482	Dmel_ISO1	FBtr0078007
2L	786153	790798	-	OG0001483	Dmel_ISO1	FBtr0078042
2L	811584	813380	+	OG0001484	Dmel_ISO1	FBtr0078009
2L	813314	815950	-	OG0001485	Dmel_ISO1	FBtr0078041
2L	815993	817032	+	OG0001486	Dmel_ISO1	FBtr0078010
2L	816994	817950	-	OG0001487	Dmel_ISO1	FBtr0078040
2L	818079	819508	-	OG0001488	Dmel_ISO1	FBtr0078039
2L	819964	821209	+	OG0001489	Dmel_ISO1	FBtr0078011
2L	821422	824337	+	OG0001490	Dmel_ISO1	FBtr0078012
2L	824329	825861	-	OG0001491	Dmel_ISO1	FBtr0078038
2L	825969	833241	+	OG0001492	Dmel_ISO1	FBtr0078014
2L	852768	854539	+	OG0001493	Dmel_ISO1	FBtr0078016
2L	855337	856236	+	OG0001494	Dmel_ISO1	FBtr0078017
2L	860309	861806	+	OG0001495	Dmel_ISO1	FBtr0078018
2L	861849	865861	-	OG0001496	Dmel_ISO1	FBtr0078033
2L	868673	869857	-	OG0001497	Dmel_ISO1	FBtr0078030
2L	870465	877038	+	OG0001498	Dmel_ISO1	FBtr0091489
2L	877302	878270	+	OG0001499	Dmel_ISO1	FBtr0078023
2L	878181	885141	-	OG0001500	Dmel_ISO1	FBtr0332181
2L	914086	917805	+	OG0001501	Dmel_ISO1	FBtr0336969
2L	1011421	1043218	-	OG0001502	Dmel_ISO1	FBtr0301416
2L	1037246	1038685	+	OG0001503	Dmel_ISO1	FBtr0077951
2L	1049674	1077815	-	OG0001504	Dmel_ISO1	FBtr0077993
2L	1077948	1080803	+	OG0001505	Dmel_ISO1	FBtr0077952
2L	1080911	1083378	+	OG0001506	Dmel_ISO1	FBtr0077953
2L	1083091	1102504	-	OG0001507	Dmel_ISO1	FBtr0332570
2L	1112941	1114138	+	OG0001508	Dmel_ISO1	FBtr0077955
2L	1114654	1128953	-	OG0001509	Dmel_ISO1	FBtr0077987
2L	1129316	1132411	+	OG0001510	Dmel_ISO1	FBtr0077956
2L	1132332	1134098	-	OG0001511	Dmel_ISO1	FBtr0077986
2L	1134693	1141156	+	OG0001512	Dmel_ISO1	FBtr0332271
2L	1143201	1147395	+	OG0001513	Dmel_ISO1	FBtr0077958
2L	1147822	1149449	+	OG0001514	Dmel_ISO1	FBtr0077959
2L	1149445	1150677	-	OG0001515	Dmel_ISO1	FBtr0077985
2L	1150766	1151764	+	OG0001516	Dmel_ISO1	FBtr0077960
2L	1160290	1163886	-	OG0001517	Dmel_ISO1	FBtr0077981
2L	1164443	1166425	+	OG0001518	Dmel_ISO1	FBtr0077962
2L	1167172	1170079	-	OG0001519	Dmel_ISO1	FBtr0077980
2L	1170181	1170789	+	OG0001520	Dmel_ISO1	FBtr0077965
2L	1170753	1172805	-	OG0001521	Dmel_ISO1	FBtr0077979
2L	1184065	1185698	+	OG0001522	Dmel_ISO1	FBtr0077971
2L	1186254	1196807	+	OG0001523	Dmel_ISO1	FBtr0077972
2L	1198465	1199266	-	OG0001524	Dmel_ISO1	FBtr0077977
2L	1204215	1205250	+	OG0001525	Dmel_ISO1	FBtr0114498
2L	1219293	1229802	+	OG0001526	Dmel_ISO1	FBtr0299796
2L	1240036	1242205	+	OG0001527	Dmel_ISO1	FBtr0077920
2L	1354101	1354919	-	OG0001528	Dmel_ISO1	FBtr0077946
2L	1354911	1355924	-	OG0001529	Dmel_ISO1	FBtr0077944
2L	1358925	1359790	-	OG0001530	Dmel_ISO1	FBtr0077943
2L	1359983	1361735	-	OG0001531	Dmel_ISO1	FBtr0329947
2L	1368089	1369050	+	OG0001532	Dmel_ISO1	FBtr0077926
2L	1492295	1493645	+	OG0001533	Dmel_ISO1	FBtr0077929
2L	1494070	1495456	+	OG0001534	Dmel_ISO1	FBtr0077930
2L	1497243	1498583	+	OG0001535	Dmel_ISO1	FBtr0077932
2L	1500784	1502904	-	OG0001536	Dmel_ISO1	FBtr0334820
2L	1517533	1518148	-	OG0001537	Dmel_ISO1	FBtr0114554
2L	1555129	1608404	+	OG0001540	Dmel_ISO1	FBtr0474154
2L	1584866	1587155	-	OG0001538	Dmel_ISO1	FBtr0077917
2L	1594822	1611157	-	OG0001539	Dmel_ISO1	FBtr0077916
2L	1611410	1612576	+	OG0001541	Dmel_ISO1	FBtr0077876
2L	1612696	1614160	-	OG0001542	Dmel_ISO1	FBtr0077915
2L	1651258	1698617	+	OG0001543	Dmel_ISO1	FBtr0303933
2L	1704902	1706777	+	OG0001544	Dmel_ISO1	FBtr0077881
2L	1707132	1710421	-	OG0001545	Dmel_ISO1	FBtr0077912
2L	1710462	1711465	+	OG0001546	Dmel_ISO1	FBtr0077882
2L	1784062	1785286	+	OG0001548	Dmel_ISO1	FBtr0077888
2L	1831627	1832565	-	OG0001549	Dmel_ISO1	FBtr0077894
2L	1836538	1858550	+	OG0001550	Dmel_ISO1	FBtr0089786
2L	1858609	1880672	-	OG0001551	Dmel_ISO1	FBtr0077893
2L	1869803	1870956	+	OG0001552	Dmel_ISO1	FBtr0077891
2L	1882257	1883214	-	OG0001553	Dmel_ISO1	FBtr0473589
2L	1911742	1943818	+	OG0001554	Dmel_ISO1	FBtr0333006
2L	1945225	1945709	-	OG0001555	Dmel_ISO1	FBtr0077871
2L	1945815	1946728	-	OG0001556	Dmel_ISO1	FBtr0307516
2L	1950239	1954553	-	OG0001557	Dmel_ISO1	FBtr0330202
2L	1974112	1975413	+	OG0001558	Dmel_ISO1	FBtr0077813
2L	1975463	1980755	-	OG0001559	Dmel_ISO1	FBtr0077869
2L	1981176	1982099	+	OG0001560	Dmel_ISO1	FBtr0077814
2L	1982217	1984514	+	OG0001561	Dmel_ISO1	FBtr0077815
2L	1984512	1986955	-	OG0001562	Dmel_ISO1	FBtr0077868
2L	1988290	1988940	+	OG0001563	Dmel_ISO1	FBtr0077816
2L	1991705	1992160	-	OG0001564	Dmel_ISO1	FBtr0100503
2L	1997102	2006313	-	OG0001565	Dmel_ISO1	FBtr0309285
2L	2024012	2030536	+	OG0001566	Dmel_ISO1	FBtr0301066
2L	2032519	2036041	-	OG0001567	Dmel_ISO1	FBtr0299676
2L	2037714	2044372	+	OG0001568	Dmel_ISO1	FBtr0077822
2L	2054589	2057967	+	OG0001569	Dmel_ISO1	FBtr0077826
2L	2058859	2109878	-	OG0001570	Dmel_ISO1	FBtr0300671
2L	2079919	2081286	+	OG0001571	Dmel_ISO1	FBtr0077827
2L	2128212	2129237	-	OG0001572	Dmel_ISO1	FBtr0077854
2L	2130813	2137296	+	OG0001573	Dmel_ISO1	FBtr0077828
2L	2137350	2145187	-	OG0001574	Dmel_ISO1	FBtr0301660
2L	2145497	2147275	-	OG0001575	Dmel_ISO1	FBtr0077852
2L	2147518	2151664	+	OG0001576	Dmel_ISO1	FBtr0077829
2L	2151754	2155105	+	OG0001577	Dmel_ISO1	FBtr0077831
2L	2155753	2156790	+	OG0001578	Dmel_ISO1	FBtr0077832
2L	2156484	2178754	-	OG0001579	Dmel_ISO1	FBtr0077850
2L	2189914	2192386	-	OG0001580	Dmel_ISO1	FBtr0330664
2L	2209574	2212571	-	OG0001581	Dmel_ISO1	FBtr0077845
2L	2212738	2214211	-	OG0001582	Dmel_ISO1	FBtr0077844
2L	2214266	2215167	+	OG0001583	Dmel_ISO1	FBtr0112365
2L	2214972	2216311	-	OG0001584	Dmel_ISO1	FBtr0077843
2L	2216503	2217246	-	OG0001585	Dmel_ISO1	FBtr0299970
2L	2217290	2220625	+	OG0001586	Dmel_ISO1	FBtr0077835
2L	2220748	2225544	+	OG0001587	Dmel_ISO1	FBtr0077836
2L	2226521	2231088	+	OG0001588	Dmel_ISO1	FBtr0077840
2L	2231778	2236844	-	OG0001589	Dmel_ISO1	FBtr0329965
2L	2242378	2244414	+	OG0001590	Dmel_ISO1	FBtr0077751
2L	2263442	2264241	+	OG0001591	Dmel_ISO1	FBtr0077754
2L	2264231	2265321	-	OG0001592	Dmel_ISO1	FBtr0302372
2L	2268299	2269140	-	OG0001593	Dmel_ISO1	FBtr0077803
2L	2285163	2285926	+	OG0001594	Dmel_ISO1	FBtr0077756
2L	2288503	2289416	-	OG0001595	Dmel_ISO1	FBtr0077801
2L	2300103	2300795	+	OG0001596	Dmel_ISO1	FBtr0077757
2L	2307948	2308872	+	OG0001597	Dmel_ISO1	FBtr0077758
2L	2308798	2357356	-	OG0001598	Dmel_ISO1	FBtr0077799
2L	2311680	2358167	+	OG0001599	Dmel_ISO1	FBtr0344662
2L	2359566	2365273	-	OG0001600	Dmel_ISO1	FBtr0077793
2L	2365345	2370137	+	OG0001601	Dmel_ISO1	FBtr0077762
2L	2370152	2371524	-	OG0001602	Dmel_ISO1	FBtr0330667
2L	2372455	2374627	-	OG0001603	Dmel_ISO1	FBtr0077791
2L	2375841	2380506	+	OG0001604	Dmel_ISO1	FBtr0077765
2L	2381097	2383073	+	OG0001605	Dmel_ISO1	FBtr0077767
2L	2383202	2384747	+	OG0001606	Dmel_ISO1	FBtr0077768
2L	2384761	2385792	-	OG0001607	Dmel_ISO1	FBtr0077790
2L	2400295	2410662	+	OG0001608	Dmel_ISO1	FBtr0077769
2L	2410624	2415322	-	OG0001609	Dmel_ISO1	FBtr0307079
2L	2420830	2422910	+	OG0001610	Dmel_ISO1	FBtr0077770
2L	2428372	2459823	+	OG0001611	Dmel_ISO1	FBtr0077771
2L	2490220	2492671	-	OG0001612	Dmel_ISO1	FBtr0077782
2L	2492955	2498846	+	OG0001613	Dmel_ISO1	FBtr0077780
2L	2517102	2518037	-	OG0001614	Dmel_ISO1	FBtr0077781
2L	2551145	2552825	-	OG0001615	Dmel_ISO1	FBtr0077750
2L	2577687	2579179	+	OG0001616	Dmel_ISO1	FBtr0077693
2L	2579257	2580047	-	OG0001617	Dmel_ISO1	FBtr0077745
2L	2580292	2581138	+	OG0001618	Dmel_ISO1	FBtr0077694
2L	2581438	2585430	-	OG0001619	Dmel_ISO1	FBtr0077744
2L	2592128	2592773	+	OG0001620	Dmel_ISO1	FBtr0335171
2L	2609994	2611283	+	OG0001621	Dmel_ISO1	FBtr0114513
2L	2646577	2647720	-	OG0001622	Dmel_ISO1	FBtr0077743
2L	2648360	2652414	-	OG0001623	Dmel_ISO1	FBtr0302456
2L	2654049	2655462	+	OG0001624	Dmel_ISO1	FBtr0077698
2L	2655394	2656212	+	OG0001625	Dmel_ISO1	FBtr0077699
2L	2665062	2666265	+	OG0001626	Dmel_ISO1	FBtr0077700
2L	2670923	2672186	+	OG0001627	Dmel_ISO1	FBtr0077702
2L	2695330	2696437	-	OG0001628	Dmel_ISO1	FBtr0300986
2L	2725674	2739830	+	OG0001629	Dmel_ISO1	FBtr0334161
2L	2740042	2743377	+	OG0001630	Dmel_ISO1	FBtr0089750
2L	2745098	2746944	+	OG0001631	Dmel_ISO1	FBtr0077712
2L	2752800	2756663	+	OG0001632	Dmel_ISO1	FBtr0077713
2L	2758427	2759677	-	OG0001634	Dmel_ISO1	FBtr0077737
2L	2758427	2759677	-	OG0001633	Dmel_ISO1	FBtr0100383
2L	2759924	2763610	+	OG0001635	Dmel_ISO1	FBtr0077715
2L	2764078	2765665	-	OG0001636	Dmel_ISO1	FBtr0077736
2L	2766233	2767154	+	OG0001637	Dmel_ISO1	FBtr0077716
2L	2767286	2767845	-	OG0001638	Dmel_ISO1	FBtr0077735
2L	2767890	2768612	+	OG0001639	Dmel_ISO1	FBtr0077717
2L	2770135	2770904	+	OG0001640	Dmel_ISO1	FBtr0077718
2L	2770884	2771776	-	OG0001641	Dmel_ISO1	FBtr0077730
2L	2780741	2799979	-	OG0001642	Dmel_ISO1	FBtr0077726
2L	2857164	2868548	+	OG0001643	Dmel_ISO1	FBtr0077625
2L	2868627	2874489	-	OG0001644	Dmel_ISO1	FBtr0077685
2L	2869652	2870649	+	OG0001645	Dmel_ISO1	FBtr0077628
2L	2874890	2877168	+	OG0001646	Dmel_ISO1	FBtr0077629
2L	2877091	2878232	-	OG0001647	Dmel_ISO1	FBtr0077684
2L	2878520	2879001	+	OG0001648	Dmel_ISO1	FBtr0077630
2L	2879112	2880708	+	OG0001649	Dmel_ISO1	FBtr0077631
2L	2880704	2885214	-	OG0001650	Dmel_ISO1	FBtr0332460
2L	2885929	2952511	+	OG0001651	Dmel_ISO1	FBtr0077632
2L	2968293	2969638	-	OG0001652	Dmel_ISO1	FBtr0077679
2L	2969773	2972508	-	OG0001653	Dmel_ISO1	FBtr0290241
2L	2974859	2976862	-	OG0001654	Dmel_ISO1	FBtr0077676
2L	2977122	2978500	+	OG0001655	Dmel_ISO1	FBtr0077642
2L	2978526	2979288	-	OG0001656	Dmel_ISO1	FBtr0077675
2L	2979699	2987482	-	OG0001657	Dmel_ISO1	FBtr0305980
2L	2988116	2990075	+	OG0001658	Dmel_ISO1	FBtr0077643
2L	2989594	2992759	-	OG0001659	Dmel_ISO1	FBtr0077673
2L	2992973	2998726	+	OG0001660	Dmel_ISO1	FBtr0273230
2L	3016441	3018308	-	OG0001661	Dmel_ISO1	FBtr0077671
2L	3018508	3021506	+	OG0001662	Dmel_ISO1	FBtr0077647
2L	3021309	3023141	-	OG0001663	Dmel_ISO1	FBtr0077670
2L	3023226	3026439	+	OG0001664	Dmel_ISO1	FBtr0077648
2L	3026533	3029168	-	OG0001665	Dmel_ISO1	FBtr0077669
2L	3030539	3032300	+	OG0001666	Dmel_ISO1	FBtr0077651
2L	3032210	3035348	-	OG0001667	Dmel_ISO1	FBtr0300814
2L	3035493	3037403	-	OG0001668	Dmel_ISO1	FBtr0077667
2L	3037411	3038793	+	OG0001669	Dmel_ISO1	FBtr0077653
2L	3038826	3039812	-	OG0001670	Dmel_ISO1	FBtr0077666
2L	3040112	3041626	+	OG0001671	Dmel_ISO1	FBtr0077655
2L	3042919	3043593	+	OG0001672	Dmel_ISO1	FBtr0077656
2L	3068345	3144786	-	OG0001673	Dmel_ISO1	FBtr0077662
2L	3145130	3145721	-	OG0001674	Dmel_ISO1	FBtr0077617
2L	3146056	3152753	-	OG0001675	Dmel_ISO1	FBtr0332372
2L	3159950	3162399	+	OG0001676	Dmel_ISO1	FBtr0077574
2L	3163645	3168988	+	OG0001677	Dmel_ISO1	FBtr0077576
2L	3173972	3174442	+	OG0001678	Dmel_ISO1	FBtr0077578
2L	3175112	3199701	-	OG0001679	Dmel_ISO1	FBtr0112637
2L	3269437	3271806	+	OG0001680	Dmel_ISO1	FBtr0301033
2L	3275800	3279470	-	OG0001681	Dmel_ISO1	FBtr0077609
2L	3291245	3294706	-	OG0001682	Dmel_ISO1	FBtr0077605
2L	3294926	3303130	-	OG0001683	Dmel_ISO1	FBtr0077604
2L	3304100	3317418	+	OG0001685	Dmel_ISO1	FBtr0114460
2L	3309222	3311682	+	OG0001684	Dmel_ISO1	FBtr0077580
2L	3317476	3319872	-	OG0001686	Dmel_ISO1	FBtr0077603
2L	3320245	3323141	+	OG0001687	Dmel_ISO1	FBtr0077583
2L	3324237	3326637	+	OG0001688	Dmel_ISO1	FBtr0077584
2L	3334875	3354829	-	OG0001689	Dmel_ISO1	FBtr0089979
2L	3357646	3358618	+	OG0001690	Dmel_ISO1	FBtr0077588
2L	3358640	3371362	-	OG0001691	Dmel_ISO1	FBtr0306333
2L	3373567	3375711	-	OG0001692	Dmel_ISO1	FBtr0332408
2L	3375883	3376737	-	OG0001693	Dmel_ISO1	FBtr0077594
2L	3377002	3378590	+	OG0001694	Dmel_ISO1	FBtr0077589
2L	3387354	3387743	-	OG0001695	Dmel_ISO1	FBtr0300295
2L	3398023	3398684	+	OG0001696	Dmel_ISO1	FBtr0112366
2L	3404460	3422957	-	OG0001697	Dmel_ISO1	FBtr0077592
2L	3410560	3411199	+	OG0001698	Dmel_ISO1	FBtr0077590
2L	3445992	3447589	+	OG0001699	Dmel_ISO1	FBtr0077516
2L	3449683	3452106	+	OG0001700	Dmel_ISO1	FBtr0077517
2L	3452466	3453755	+	OG0001701	Dmel_ISO1	FBtr0113019
2L	3453697	3457064	-	OG0001702	Dmel_ISO1	FBtr0077573
2L	3457302	3460367	+	OG0001703	Dmel_ISO1	FBtr0077519
2L	3460322	3461952	-	OG0001704	Dmel_ISO1	FBtr0077572
2L	3466157	3467334	+	OG0001705	Dmel_ISO1	FBtr0077520
2L	3478434	3479612	+	OG0001706	Dmel_ISO1	FBtr0077524
2L	3480755	3491071	-	OG0001707	Dmel_ISO1	FBtr0077568
2L	3493986	3507218	-	OG0001708	Dmel_ISO1	FBtr0445397
2L	3509058	3510102	-	OG0001709	Dmel_ISO1	FBtr0077563
2L	3510478	3514656	-	OG0001710	Dmel_ISO1	FBtr0077562
2L	3517273	3519651	-	OG0001711	Dmel_ISO1	FBtr0077561
2L	3519677	3522555	+	OG0001712	Dmel_ISO1	FBtr0333251
2L	3525131	3527588	+	OG0001713	Dmel_ISO1	FBtr0089937
2L	3527387	3530317	-	OG0001714	Dmel_ISO1	FBtr0301590
2L	3530789	3532678	+	OG0001715	Dmel_ISO1	FBtr0077529
2L	3539733	3548081	+	OG0001716	Dmel_ISO1	FBtr0344768
2L	3578013	3580769	-	OG0001717	Dmel_ISO1	FBtr0077558
2L	3604224	3606756	-	OG0001718	Dmel_ISO1	FBtr0077557
2L	3619278	3621171	+	OG0001719	Dmel_ISO1	FBtr0077532
2L	3622074	3656953	-	OG0001720	Dmel_ISO1	FBtr0089304
2L	3662745	3691737	+	OG0001721	Dmel_ISO1	FBtr0302391
2L	3692699	3693182	-	OG0001722	Dmel_ISO1	FBtr0077549
2L	3697242	3697812	-	OG0001723	Dmel_ISO1	FBtr0077545
2L	3698451	3699092	-	OG0001724	Dmel_ISO1	FBtr0077544
2L	3704106	3705488	-	OG0001725	Dmel_ISO1	FBtr0077543
2L	3706551	3707063	-	OG0001726	Dmel_ISO1	FBtr0077542
2L	3707230	3711748	-	OG0001727	Dmel_ISO1	FBtr0077541
2L	3713360	3716810	+	OG0001728	Dmel_ISO1	FBtr0077537
2L	3745394	3754617	+	OG0001729	Dmel_ISO1	FBtr0273188
2L	3771700	3784121	+	OG0001730	Dmel_ISO1	FBtr0077490
2L	3787167	3802726	+	OG0001731	Dmel_ISO1	FBtr0307051
2L	3805682	3808895	+	OG0001732	Dmel_ISO1	FBtr0077498
2L	3810801	3813410	-	OG0001733	Dmel_ISO1	FBtr0077515
2L	3825675	3827099	+	OG0001734	Dmel_ISO1	FBtr0077499
2L	3836840	3839185	+	OG0001735	Dmel_ISO1	FBtr0077500
2L	3867697	3871425	+	OG0001736	Dmel_ISO1	FBtr0077504
2L	3871480	3872458	-	OG0001737	Dmel_ISO1	FBtr0077514
2L	4004984	4005670	+	OG0001738	Dmel_ISO1	FBtr0077505
2L	4006041	4006606	+	OG0001739	Dmel_ISO1	FBtr0077506
2L	4224650	4227097	-	OG0001741	Dmel_ISO1	FBtr0077477
2L	4227699	4228547	+	OG0001742	Dmel_ISO1	FBtr0077470
2L	4277696	4279315	-	OG0001743	Dmel_ISO1	FBtr0077476
2L	4283148	4321233	+	OG0001744	Dmel_ISO1	FBtr0347158
2L	4324554	4331830	+	OG0001745	Dmel_ISO1	FBtr0077425
2L	4352975	4354034	+	OG0001746	Dmel_ISO1	FBtr0077428
2L	4371990	4380716	+	OG0001747	Dmel_ISO1	FBtr0077429
2L	4380722	4382735	-	OG0001748	Dmel_ISO1	FBtr0077463
2L	4382925	4386062	-	OG0001749	Dmel_ISO1	FBtr0077462
2L	4386182	4387070	-	OG0001750	Dmel_ISO1	FBtr0331449
2L	4388327	4392778	+	OG0001751	Dmel_ISO1	FBtr0077431
2L	4392770	4393876	-	OG0001752	Dmel_ISO1	FBtr0077460
2L	4400953	4403142	+	OG0001753	Dmel_ISO1	FBtr0290071
2L	4403251	4403955	+	OG0001754	Dmel_ISO1	FBtr0077435
2L	4403992	4441282	-	OG0001755	Dmel_ISO1	FBtr0077459
2L	4433908	4435057	+	OG0001756	Dmel_ISO1	FBtr0112368
2L	4437787	4438201	+	OG0001757	Dmel_ISO1	FBtr0304638
2L	4442429	4442985	+	OG0001758	Dmel_ISO1	FBtr0077438
2L	4442870	4444680	-	OG0001759	Dmel_ISO1	FBtr0077457
2L	4444732	4446765	+	OG0001760	Dmel_ISO1	FBtr0077439
2L	4446670	4448635	-	OG0001761	Dmel_ISO1	FBtr0077456
2L	4449295	4453038	-	OG0001762	Dmel_ISO1	FBtr0077455
2L	4453169	4454453	-	OG0001763	Dmel_ISO1	FBtr0077454
2L	4454626	4455207	+	OG0001764	Dmel_ISO1	FBtr0077440
2L	4455193	4456807	-	OG0001765	Dmel_ISO1	FBtr0077453
2L	4457186	4458317	-	OG0001766	Dmel_ISO1	FBtr0077452
2L	4458980	4459602	-	OG0001767	Dmel_ISO1	FBtr0077451
2L	4459870	4461746	+	OG0001768	Dmel_ISO1	FBtr0077441
2L	4461657	4462994	-	OG0001769	Dmel_ISO1	FBtr0077450
2L	4465174	4468022	+	OG0001770	Dmel_ISO1	FBtr0077443
2L	4468000	4477022	-	OG0001771	Dmel_ISO1	FBtr0077446
2L	4577719	4578218	-	OG0001772	Dmel_ISO1	FBtr0077444
2L	4651455	4652892	+	OG0001773	Dmel_ISO1	FBtr0077376
2L	4683052	4684461	-	OG0001774	Dmel_ISO1	FBtr0077423
2L	4687511	4688956	+	OG0001775	Dmel_ISO1	FBtr0077378
2L	4688965	4690702	-	OG0001776	Dmel_ISO1	FBtr0077422
2L	4694721	4722465	+	OG0001778	Dmel_ISO1	FBtr0329978
2L	4700835	4701485	-	OG0001777	Dmel_ISO1	FBtr0077420
2L	4732413	4734458	-	OG0001779	Dmel_ISO1	FBtr0077419
2L	4734592	4794044	-	OG0001780	Dmel_ISO1	FBtr0077418
2L	4794658	4796581	+	OG0001781	Dmel_ISO1	FBtr0077381
2L	4796600	4801923	-	OG0001782	Dmel_ISO1	FBtr0077417
2L	4813009	4815891	+	OG0001783	Dmel_ISO1	FBtr0077383
2L	4815613	4818245	-	OG0001784	Dmel_ISO1	FBtr0077416
2L	4821774	4828557	+	OG0001785	Dmel_ISO1	FBtr0077384
2L	4829381	4830693	-	OG0001786	Dmel_ISO1	FBtr0077415
2L	4835335	4837999	-	OG0001787	Dmel_ISO1	FBtr0077412
