2L	1301434	1304095	+	OG0001526	Dyak_NY73PB	jg14483.t1
2L	1315026	1317087	+	OG0001527	Dyak_NY73PB	jg14484.t1
2L	1434514	1435236	-	OG0001528	Dyak_NY73PB	jg14493.t1
2L	1435339	1436129	-	OG0001529	Dyak_NY73PB	jg14494.t1
2L	1439416	1440235	-	OG0001530	Dyak_NY73PB	jg14495.t1
2L	1440606	1442122	-	OG0001531	Dyak_NY73PB	jg14496.t1
2L	1448807	1449546	+	OG0001532	Dyak_NY73PB	jg14497.t1
2L	1575713	1576978	+	OG0001533	Dyak_NY73PB	jg14499.t1
2L	1577563	1578777	+	OG0001534	Dyak_NY73PB	jg14500.t1
2L	1580664	1581845	+	OG0001535	Dyak_NY73PB	jg14501.t1
2L	1584538	1594573	-	OG0001536	Dyak_NY73PB	jg14503.t1
2L	1601263	1601592	-	OG0001537	Dyak_NY73PB	jg14504.t1
2L	1664955	1667004	-	OG0001538	Dyak_NY73PB	jg14506.t1
2L	1680702	1686698	+	OG0001540	Dyak_NY73PB	jg14508.t1
2L	1689458	1691346	-	OG0001539	Dyak_NY73PB	jg14510.t1
2L	1691748	1692618	+	OG0001541	Dyak_NY73PB	jg14511.t1
2L	1692987	1694336	-	OG0001542	Dyak_NY73PB	jg14512.t1
2L	1765628	1771921	+	OG0001543	Dyak_NY73PB	jg14513.t1
2L	1780417	1781521	+	OG0001544	Dyak_NY73PB	jg14514.t1
2L	1783138	1785700	-	OG0001545	Dyak_NY73PB	jg14515.t1
2L	1785912	1786612	+	OG0001546	Dyak_NY73PB	jg14516.t1
2L	1867136	1868371	+	OG0001548	Dyak_NY73PB	jg14527.t1
2L	1914378	1915036	-	OG0001549	Dyak_NY73PB	jg14531.t1
2L	1919279	1940077	+	OG0001550	Dyak_NY73PB	jg14532.t1
2L	1942127	1952914	-	OG0001551	Dyak_NY73PB	jg14533.t1
2L	1953188	1954117	+	OG0001552	Dyak_NY73PB	jg14534.t1
2L	1965859	1966617	-	OG0001553	Dyak_NY73PB	jg14536.t1
2L	1997858	2031654	+	OG0001554	Dyak_NY73PB	jg14537.t1
2L	2034009	2034356	-	OG0001555	Dyak_NY73PB	jg14538.t1
2L	2034629	2035432	-	OG0001556	Dyak_NY73PB	jg14539.t1
2L	2041188	2043002	-	OG0001557	Dyak_NY73PB	jg14541.t1
2L	2064845	2065763	+	OG0001558	Dyak_NY73PB	jg14542.t1
2L	2067180	2071228	-	OG0001559	Dyak_NY73PB	jg14543.t1
2L	2071923	2072558	+	OG0001560	Dyak_NY73PB	jg14544.t1
2L	2072918	2075066	+	OG0001561	Dyak_NY73PB	jg14545.t1
2L	2075408	2078387	-	OG0001562	Dyak_NY73PB	jg14546.t1
2L	2081953	2082399	+	OG0001563	Dyak_NY73PB	jg14547.t1
2L	2085471	2085884	-	OG0001564	Dyak_NY73PB	jg14548.t1
2L	2091630	2096988	-	OG0001565	Dyak_NY73PB	jg14549.t1
2L	2112053	2124382	+	OG0001566	Dyak_NY73PB	jg14551.t1
2L	2127115	2130437	-	OG0001567	Dyak_NY73PB	jg14552.t1
2L	2133513	2136718	+	OG0001568	Dyak_NY73PB	jg14553.t1
2L	2148478	2151980	+	OG0001569	Dyak_NY73PB	jg14555.t1
2L	2156164	2165246	-	OG0001570	Dyak_NY73PB	jg14556.t1
2L	2175725	2176811	+	OG0001571	Dyak_NY73PB	jg14557.t1
2L	2187518	2209704	-	OG0001572	Dyak_NY73PB	jg14558.t1
2L	2211733	2217600	+	OG0001573	Dyak_NY73PB	jg14559.t1
2L	2218366	2225711	-	OG0001574	Dyak_NY73PB	jg14560.t2
2L	2226598	2227723	-	OG0001575	Dyak_NY73PB	jg14561.t1
2L	2228368	2232186	+	OG0001576	Dyak_NY73PB	jg14562.t1
2L	2232843	2235853	+	OG0001577	Dyak_NY73PB	jg14563.t1
2L	2236747	2237220	+	OG0001578	Dyak_NY73PB	jg14564.t1
2L	2239078	2241426	-	OG0001579	Dyak_NY73PB	jg14565.t1
2L	2273683	2275566	-	OG0001580	Dyak_NY73PB	jg14570.t2
2L	2290805	2292934	-	OG0001581	Dyak_NY73PB	jg14572.t1
2L	2293571	2294513	-	OG0001582	Dyak_NY73PB	jg14573.t1
2L	2294910	2295678	+	OG0001583	Dyak_NY73PB	jg14574.t1
2L	2295865	2296748	-	OG0001584	Dyak_NY73PB	jg14575.t1
2L	2297137	2297704	-	OG0001585	Dyak_NY73PB	jg14576.t1
2L	2297982	2300973	+	OG0001586	Dyak_NY73PB	jg14577.t1
2L	2304061	2305980	+	OG0001587	Dyak_NY73PB	jg14578.t1
2L	2308022	2311039	+	OG0001588	Dyak_NY73PB	jg14580.t1
2L	2313005	2317516	-	OG0001589	Dyak_NY73PB	jg14581.t1
2L	2323774	2325638	+	OG0001590	Dyak_NY73PB	jg14583.t1
2L	2346224	2346855	+	OG0001591	Dyak_NY73PB	jg14586.t1
2L	2346939	2347489	-	OG0001592	Dyak_NY73PB	jg14587.t1
2L	2351041	2351778	-	OG0001593	Dyak_NY73PB	jg14588.t1
2L	2367946	2368674	+	OG0001594	Dyak_NY73PB	jg14589.t1
2L	2371417	2372007	-	OG0001595	Dyak_NY73PB	jg14590.t1
2L	2379851	2380402	+	OG0001596	Dyak_NY73PB	jg14593.t1
2L	2388104	2388748	+	OG0001597	Dyak_NY73PB	jg14594.t1
2L	2389012	2390485	-	OG0001598	Dyak_NY73PB	jg14595.t1
2L	2407992	2442050	+	OG0001599	Dyak_NY73PB	jg14597.t1
2L	2444608	2445690	-	OG0001600	Dyak_NY73PB	jg14598.t1
2L	2450724	2453324	+	OG0001601	Dyak_NY73PB	jg14599.t1
2L	2454803	2455964	-	OG0001602	Dyak_NY73PB	jg14600.t1
2L	2457010	2458208	-	OG0001603	Dyak_NY73PB	jg14601.t1
2L	2461546	2464529	+	OG0001604	Dyak_NY73PB	jg14603.t1
2L	2467818	2469506	+	OG0001605	Dyak_NY73PB	jg14605.t1
2L	2469802	2471233	+	OG0001606	Dyak_NY73PB	jg14606.t1
2L	2471357	2472227	-	OG0001607	Dyak_NY73PB	jg14607.t1
2L	2489048	2494535	+	OG0001608	Dyak_NY73PB	jg14609.t1
2L	2497724	2501713	-	OG0001609	Dyak_NY73PB	jg14610.t1
2L	2509590	2511110	+	OG0001610	Dyak_NY73PB	jg14615.t1
2L	2546872	2550069	+	OG0001611	Dyak_NY73PB	jg14617.t1
2L	2583113	2585304	-	OG0001612	Dyak_NY73PB	jg14621.t1
2L	2585894	2589452	+	OG0001613	Dyak_NY73PB	jg14622.t1
2L	2610822	2611587	-	OG0001614	Dyak_NY73PB	jg14623.t1
2L	2647086	2648460	-	OG0001615	Dyak_NY73PB	jg14624.t1
2L	2668121	2669266	+	OG0001616	Dyak_NY73PB	jg14629.t1
2L	2669655	2670284	-	OG0001617	Dyak_NY73PB	jg14630.t1
2L	2670734	2671251	+	OG0001618	Dyak_NY73PB	jg14631.t1
2L	2672198	2675712	-	OG0001619	Dyak_NY73PB	jg14632.t1
2L	2683071	2698182	+	OG0001620	Dyak_NY73PB	jg14634.t1
2L	2701903	2702792	+	OG0001621	Dyak_NY73PB	jg14635.t1
2L	2739819	2740778	-	OG0001622	Dyak_NY73PB	jg14638.t1
2L	2742370	2742825	-	OG0001623	Dyak_NY73PB	jg14639.t1
2L	2748082	2749272	+	OG0001624	Dyak_NY73PB	jg14642.t1
2L	2749402	2750098	+	OG0001625	Dyak_NY73PB	jg14643.t1
2L	2757505	2758548	+	OG0001626	Dyak_NY73PB	jg14644.t1
2L	2763211	2765518	+	OG0001627	Dyak_NY73PB	jg14646.t1
2L	2789345	2790343	-	OG0001628	Dyak_NY73PB	jg14650.t1
2L	2832936	2836478	+	OG0001629	Dyak_NY73PB	jg14653.t1
2L	2837168	2840250	+	OG0001630	Dyak_NY73PB	jg14654.t1
2L	2842341	2844173	+	OG0001631	Dyak_NY73PB	jg14656.t1
2L	2850756	2853600	+	OG0001632	Dyak_NY73PB	jg14658.t1
2L	2855855	2856505	-	OG0001633	Dyak_NY73PB	jg14659.t1
2L	2856548	2856952	-	OG0001634	Dyak_NY73PB	jg14660.t1
2L	2857391	2860589	+	OG0001635	Dyak_NY73PB	jg14661.t1
2L	2861694	2862799	-	OG0001636	Dyak_NY73PB	jg14662.t1
2L	2863701	2864474	+	OG0001637	Dyak_NY73PB	jg14663.t1
2L	2864727	2865173	-	OG0001638	Dyak_NY73PB	jg14664.t1
2L	2865388	2865949	+	OG0001639	Dyak_NY73PB	jg14665.t1
2L	2867665	2868116	+	OG0001640	Dyak_NY73PB	jg14667.t1
2L	2868391	2869175	-	OG0001641	Dyak_NY73PB	jg14668.t1
2L	2874159	2885150	-	OG0001642	Dyak_NY73PB	jg14669.t1
2L	2959400	2962110	+	OG0001643	Dyak_NY73PB	jg14683.t1
2L	2964326	2965180	+	OG0001645	Dyak_NY73PB	jg14685.t1
2L	2965192	2968361	-	OG0001644	Dyak_NY73PB	jg14686.t1
2L	2970019	2970990	+	OG0001646	Dyak_NY73PB	jg14687.t1
2L	2971849	2972811	-	OG0001647	Dyak_NY73PB	jg14688.t1
2L	2973267	2973632	+	OG0001648	Dyak_NY73PB	jg14689.t1
2L	2974071	2975292	+	OG0001649	Dyak_NY73PB	jg14690.t1
2L	2976069	2979950	-	OG0001650	Dyak_NY73PB	jg14691.t1
2L	3040312	3045731	+	OG0001651	Dyak_NY73PB	jg14693.t1
2L	3062087	3063052	-	OG0001652	Dyak_NY73PB	jg14696.t1
2L	3063478	3065772	-	OG0001653	Dyak_NY73PB	jg14697.t1
2L	3068578	3070401	-	OG0001654	Dyak_NY73PB	jg14699.t1
2L	3070839	3071989	+	OG0001655	Dyak_NY73PB	jg14700.t1
2L	3072163	3072822	-	OG0001656	Dyak_NY73PB	jg14701.t1
2L	3073781	3081084	-	OG0001657	Dyak_NY73PB	jg14702.t1
2L	3081846	3083109	+	OG0001658	Dyak_NY73PB	jg14703.t1
2L	3083657	3086205	-	OG0001659	Dyak_NY73PB	jg14704.t1
2L	3087344	3091913	+	OG0001660	Dyak_NY73PB	jg14705.t1
2L	3112504	3113737	-	OG0001661	Dyak_NY73PB	jg14708.t1
2L	3114766	3117029	+	OG0001662	Dyak_NY73PB	jg14709.t1
2L	3117603	3118771	-	OG0001663	Dyak_NY73PB	jg14710.t1
2L	3119210	3121940	+	OG0001664	Dyak_NY73PB	jg14711.t1
2L	3122484	3124971	-	OG0001665	Dyak_NY73PB	jg14712.t1
2L	3126655	3128023	+	OG0001666	Dyak_NY73PB	jg14714.t1
2L	3128223	3131150	-	OG0001667	Dyak_NY73PB	jg14715.t1
2L	3131538	3133043	-	OG0001668	Dyak_NY73PB	jg14716.t1
2L	3133483	3134577	+	OG0001669	Dyak_NY73PB	jg14717.t1
2L	3135029	3135618	-	OG0001670	Dyak_NY73PB	jg14718.t1
2L	3136261	3137453	+	OG0001671	Dyak_NY73PB	jg14719.t1
2L	3139089	3139586	+	OG0001672	Dyak_NY73PB	jg14720.t1
2L	3216973	3237444	-	OG0001673	Dyak_NY73PB	jg14728.t1
2L	3238271	3238758	-	OG0001674	Dyak_NY73PB	jg14729.t1
2L	3243378	3245068	-	OG0001675	Dyak_NY73PB	jg14732.t1
2L	3256766	3258741	+	OG0001676	Dyak_NY73PB	jg14733.t1
2L	3259508	3263852	+	OG0001677	Dyak_NY73PB	jg14734.t1
2L	3269192	3269624	+	OG0001678	Dyak_NY73PB	jg14736.t1
2L	3270522	3288515	-	OG0001679	Dyak_NY73PB	jg14737.t1
2L	3339512	3354525	+	OG0001680	Dyak_NY73PB	jg14738.t1
2L	3359748	3363199	-	OG0001681	Dyak_NY73PB	jg14739.t1
2L	3375326	3377572	-	OG0001682	Dyak_NY73PB	jg14740.t1
2L	3379510	3385809	-	OG0001683	Dyak_NY73PB	jg14741.t1
2L	3393887	3396210	+	OG0001684	Dyak_NY73PB	jg14742.t1
2L	3397886	3401603	+	OG0001685	Dyak_NY73PB	jg14743.t1
2L	3402092	3404203	-	OG0001686	Dyak_NY73PB	jg14744.t1
2L	3405283	3407351	+	OG0001687	Dyak_NY73PB	jg14745.t1
2L	3409308	3410900	+	OG0001688	Dyak_NY73PB	jg14746.t1
2L	3419864	3437450	-	OG0001689	Dyak_NY73PB	jg14751.t1
2L	3442134	3442820	+	OG0001690	Dyak_NY73PB	jg14752.t1
2L	3445239	3457804	-	OG0001691	Dyak_NY73PB	jg14753.t1
2L	3458449	3460188	-	OG0001692	Dyak_NY73PB	jg14754.t1
2L	3460768	3461279	-	OG0001693	Dyak_NY73PB	jg14755.t1
2L	3461771	3463172	+	OG0001694	Dyak_NY73PB	jg14756.t1
2L	3472507	3472812	-	OG0001695	Dyak_NY73PB	jg14757.t1
2L	3483216	3483476	+	OG0001696	Dyak_NY73PB	jg14758.t1
2L	3490952	3493393	-	OG0001697	Dyak_NY73PB	jg14759.t1
2L	3496040	3496477	+	OG0001698	Dyak_NY73PB	jg14760.t1
2L	3532915	3534443	+	OG0001699	Dyak_NY73PB	jg14762.t1
2L	3536831	3538600	+	OG0001700	Dyak_NY73PB	jg14763.t1
2L	3539676	3540653	+	OG0001701	Dyak_NY73PB	jg14764.t1
2L	3540983	3544102	-	OG0001702	Dyak_NY73PB	jg14765.t1
2L	3544511	3547389	+	OG0001703	Dyak_NY73PB	jg14766.t1
2L	3547512	3548969	-	OG0001704	Dyak_NY73PB	jg14767.t1
2L	3553125	3554063	+	OG0001705	Dyak_NY73PB	jg14769.t1
2L	3565323	3566189	+	OG0001706	Dyak_NY73PB	jg14772.t1
2L	3567739	3568701	-	OG0001707	Dyak_NY73PB	jg14773.t1
2L	3582051	3590806	-	OG0001708	Dyak_NY73PB	jg14774.t1
2L	3596906	3597803	-	OG0001709	Dyak_NY73PB	jg14776.t1
2L	3598308	3602177	-	OG0001710	Dyak_NY73PB	jg14777.t1
2L	3605111	3607147	-	OG0001711	Dyak_NY73PB	jg14779.t1
2L	3608145	3610035	+	OG0001712	Dyak_NY73PB	jg14780.t1
2L	3612993	3614987	+	OG0001713	Dyak_NY73PB	jg14782.t1
2L	3615434	3618113	-	OG0001714	Dyak_NY73PB	jg14783.t1
2L	3618774	3620471	+	OG0001715	Dyak_NY73PB	jg14784.t1
2L	3633864	3635139	+	OG0001716	Dyak_NY73PB	jg14785.t1
2L	3667368	3668837	-	OG0001717	Dyak_NY73PB	jg14787.t1
2L	3695103	3696469	-	OG0001718	Dyak_NY73PB	jg14788.t1
2L	3710281	3712052	+	OG0001719	Dyak_NY73PB	jg14789.t1
2L	3713671	3741766	-	OG0001720	Dyak_NY73PB	jg14791.t1
2L	3760352	3779310	+	OG0001721	Dyak_NY73PB	jg14793.t1
2L	3780789	3781112	-	OG0001722	Dyak_NY73PB	jg14795.t1
2L	3787783	3788175	-	OG0001723	Dyak_NY73PB	jg14798.t1
2L	3789062	3789513	-	OG0001724	Dyak_NY73PB	jg14799.t1
2L	3795751	3796354	-	OG0001725	Dyak_NY73PB	jg14803.t1
2L	3797976	3798480	-	OG0001726	Dyak_NY73PB	jg14804.t1
2L	3798762	3803029	-	OG0001727	Dyak_NY73PB	jg14805.t1
2L	3805395	3807795	+	OG0001728	Dyak_NY73PB	jg14806.t1
2L	3837021	3843291	+	OG0001729	Dyak_NY73PB	jg14809.t1
2L	3871091	3874631	+	OG0001730	Dyak_NY73PB	jg14811.t1
2L	3881666	3893247	+	OG0001731	Dyak_NY73PB	jg14813.t1
2L	3899687	3900903	+	OG0001732	Dyak_NY73PB	jg14815.t1
2L	3903700	3906038	-	OG0001733	Dyak_NY73PB	jg14816.t1
2L	3918932	3919912	+	OG0001734	Dyak_NY73PB	jg14817.t1
2L	3931505	3932866	+	OG0001735	Dyak_NY73PB	jg14818.t1
2L	3964076	3967310	+	OG0001736	Dyak_NY73PB	jg14820.t1
2L	3967671	3968867	-	OG0001737	Dyak_NY73PB	jg14821.t1
2L	4107415	4107732	+	OG0001738	Dyak_NY73PB	jg14825.t1
2L	4108508	4108831	+	OG0001739	Dyak_NY73PB	jg14826.t1
2L	4330662	4332672	-	OG0001741	Dyak_NY73PB	jg14837.t1
2L	4333476	4334156	+	OG0001742	Dyak_NY73PB	jg14838.t1
2L	4387485	4388786	-	OG0001743	Dyak_NY73PB	jg14840.t1
2L	4390275	4431619	+	OG0001744	Dyak_NY73PB	jg14841.t1
2L	4435684	4442681	+	OG0001745	Dyak_NY73PB	jg14842.t1
2L	4465476	4466233	+	OG0001746	Dyak_NY73PB	jg14845.t1
2L	4485241	4493051	+	OG0001747	Dyak_NY73PB	jg14847.t1
2L	4493194	4495498	-	OG0001748	Dyak_NY73PB	jg14848.t1
2L	4495900	4498740	-	OG0001749	Dyak_NY73PB	jg14849.t1
2L	4499085	4499715	-	OG0001750	Dyak_NY73PB	jg14850.t1
2L	4501460	4505334	+	OG0001751	Dyak_NY73PB	jg14851.t1
2L	4505520	4506430	-	OG0001752	Dyak_NY73PB	jg14852.t1
2L	4513833	4515860	+	OG0001753	Dyak_NY73PB	jg14854.t1
2L	4516092	4516615	+	OG0001754	Dyak_NY73PB	jg14855.t1
2L	4519008	4522224	-	OG0001755	Dyak_NY73PB	jg14856.t1
2L	4547537	4547968	+	OG0001756	Dyak_NY73PB	jg14857.t1
2L	4550943	4551303	+	OG0001757	Dyak_NY73PB	jg14858.t1
2L	4555598	4555954	+	OG0001758	Dyak_NY73PB	jg14859.t1
2L	4556170	4557703	-	OG0001759	Dyak_NY73PB	jg14860.t1
2L	4557909	4559254	+	OG0001760	Dyak_NY73PB	jg14861.t1
2L	4560079	4561518	-	OG0001761	Dyak_NY73PB	jg14862.t1
2L	4563705	4567143	-	OG0001762	Dyak_NY73PB	jg14863.t1
2L	4567498	4568499	-	OG0001763	Dyak_NY73PB	jg14864.t1
2L	4568945	4569354	+	OG0001764	Dyak_NY73PB	jg14865.t1
2L	4569536	4570659	-	OG0001765	Dyak_NY73PB	jg14866.t1
2L	4571596	4572515	-	OG0001766	Dyak_NY73PB	jg14867.t1
2L	4573234	4573751	-	OG0001767	Dyak_NY73PB	jg14868.t1
2L	4574187	4575762	+	OG0001768	Dyak_NY73PB	jg14869.t1
2L	4576025	4577145	-	OG0001769	Dyak_NY73PB	jg14870.t1
2L	4580245	4582937	+	OG0001770	Dyak_NY73PB	jg14872.t1
2L	4583151	4588058	-	OG0001771	Dyak_NY73PB	jg14873.t1
2L	4691023	4691361	-	OG0001772	Dyak_NY73PB	jg14876.t1
2L	4759153	4760249	+	OG0001773	Dyak_NY73PB	jg14881.t1
2L	4785530	4786698	-	OG0001774	Dyak_NY73PB	jg14883.t1
2L	4789938	4791077	+	OG0001775	Dyak_NY73PB	jg14885.t1
2L	4791357	4792853	-	OG0001776	Dyak_NY73PB	jg14886.t1
2L	4803433	4803912	-	OG0001777	Dyak_NY73PB	jg14887.t1
