2L	609207	611309	+	OG0001468	Dyak_Tai18E2	jg4977.t1
2L	611406	613019	-	OG0001469	Dyak_Tai18E2	jg4976.t1
2L	613480	617725	+	OG0001470	Dyak_Tai18E2	jg4975.t1
2L	618310	619245	-	OG0001471	Dyak_Tai18E2	jg4974.t1
2L	619748	620344	+	OG0001472	Dyak_Tai18E2	jg4973.t1
2L	620876	621604	-	OG0001473	Dyak_Tai18E2	jg4972.t1
2L	623064	624304	+	OG0001474	Dyak_Tai18E2	jg4971.t1
2L	629416	640343	-	OG0001475	Dyak_Tai18E2	jg4969.t1
2L	648176	648620	+	OG0001476	Dyak_Tai18E2	jg4968.t1
2L	658305	725151	-	OG0001478	Dyak_Tai18E2	jg4966.t1
2L	777260	780016	-	OG0001479	Dyak_Tai18E2	jg4962.t1
2L	792067	800693	+	OG0001480	Dyak_Tai18E2	jg4961.t1
2L	820127	821660	+	OG0001481	Dyak_Tai18E2	jg4957.t1
2L	822794	824512	+	OG0001482	Dyak_Tai18E2	jg4956.t1
2L	824635	829022	-	OG0001483	Dyak_Tai18E2	jg4955.t1
2L	851074	852770	+	OG0001484	Dyak_Tai18E2	jg4953.t1
2L	852961	855335	-	OG0001485	Dyak_Tai18E2	jg4952.t1
2L	855587	856480	+	OG0001486	Dyak_Tai18E2	jg4951.t2
2L	856550	857402	-	OG0001487	Dyak_Tai18E2	jg4950.t1
2L	857960	858784	-	OG0001488	Dyak_Tai18E2	jg4949.t1
2L	859508	860398	+	OG0001489	Dyak_Tai18E2	jg4948.t1
2L	861078	863326	+	OG0001490	Dyak_Tai18E2	jg4947.t1
2L	864029	865393	-	OG0001491	Dyak_Tai18E2	jg4946.t1
2L	869349	871753	+	OG0001492	Dyak_Tai18E2	jg4945.t1
2L	893048	894517	+	OG0001493	Dyak_Tai18E2	jg4942.t1
2L	895717	896269	+	OG0001494	Dyak_Tai18E2	jg4941.t1
2L	900574	902047	+	OG0001495	Dyak_Tai18E2	jg4939.t1
2L	902634	905238	-	OG0001496	Dyak_Tai18E2	jg4938.t1
2L	909365	910399	-	OG0001497	Dyak_Tai18E2	jg4937.t1
2L	912239	917438	+	OG0001498	Dyak_Tai18E2	jg4936.t1
2L	918094	918897	+	OG0001499	Dyak_Tai18E2	jg4935.t1
2L	919001	925707	-	OG0001500	Dyak_Tai18E2	jg4934.t1
2L	957434	961014	+	OG0001501	Dyak_Tai18E2	jg4931.t1
2L	1038681	1049629	-	OG0001502	Dyak_Tai18E2	jg4926.t1
2L	1069247	1070263	+	OG0001503	Dyak_Tai18E2	jg4924.t1
2L	1084090	1094355	-	OG0001504	Dyak_Tai18E2	jg4922.t1
2L	1110723	1113404	+	OG0001505	Dyak_Tai18E2	jg4921.t1
2L	1113941	1115547	+	OG0001506	Dyak_Tai18E2	jg4920.t1
2L	1116721	1120709	-	OG0001507	Dyak_Tai18E2	jg4919.t1
2L	1146583	1147556	+	OG0001508	Dyak_Tai18E2	jg4916.t1
2L	1149381	1162817	-	OG0001509	Dyak_Tai18E2	jg4915.t1
2L	1163536	1166003	+	OG0001510	Dyak_Tai18E2	jg4914.t1
2L	1166458	1168836	-	OG0001511	Dyak_Tai18E2	jg4913.t1
2L	1168866	1174431	+	OG0001512	Dyak_Tai18E2	jg4912.t1
2L	1178176	1181914	+	OG0001513	Dyak_Tai18E2	jg4911.t1
2L	1182722	1184236	+	OG0001514	Dyak_Tai18E2	jg4910.t1
2L	1184396	1185529	-	OG0001515	Dyak_Tai18E2	jg4909.t1
2L	1185749	1186297	+	OG0001516	Dyak_Tai18E2	jg4908.t1
2L	1195830	1198581	-	OG0001517	Dyak_Tai18E2	jg4904.t1
2L	1200046	1201866	+	OG0001518	Dyak_Tai18E2	jg4903.t1
2L	1202774	1205316	-	OG0001519	Dyak_Tai18E2	jg4901.t1
2L	1206185	1206602	+	OG0001520	Dyak_Tai18E2	jg4900.t1
2L	1206630	1208660	-	OG0001521	Dyak_Tai18E2	jg4899.t1
2L	1220369	1221720	+	OG0001522	Dyak_Tai18E2	jg4895.t1
2L	1228178	1233112	+	OG0001523	Dyak_Tai18E2	jg4894.t1
2L	1235361	1235969	-	OG0001524	Dyak_Tai18E2	jg4893.t1
2L	1241720	1242387	+	OG0001525	Dyak_Tai18E2	jg4891.t1
2L	1257599	1260264	+	OG0001526	Dyak_Tai18E2	jg4889.t1
2L	1271247	1273308	+	OG0001527	Dyak_Tai18E2	jg4888.t1
2L	1385305	1386027	-	OG0001528	Dyak_Tai18E2	jg4880.t1
2L	1386130	1386920	-	OG0001529	Dyak_Tai18E2	jg4879.t1
2L	1390240	1391059	-	OG0001530	Dyak_Tai18E2	jg4878.t1
2L	1391430	1392948	-	OG0001531	Dyak_Tai18E2	jg4877.t1
2L	1399631	1400370	+	OG0001532	Dyak_Tai18E2	jg4876.t1
2L	1526120	1527385	+	OG0001533	Dyak_Tai18E2	jg4873.t1
2L	1527970	1529184	+	OG0001534	Dyak_Tai18E2	jg4872.t1
2L	1531108	1532289	+	OG0001535	Dyak_Tai18E2	jg4870.t1
2L	1534979	1536675	-	OG0001536	Dyak_Tai18E2	jg4868.t1
2L	1551601	1551930	-	OG0001537	Dyak_Tai18E2	jg4867.t1
2L	1615222	1617271	-	OG0001538	Dyak_Tai18E2	jg4865.t1
2L	1630939	1636963	+	OG0001540	Dyak_Tai18E2	jg4863.t1
2L	1639722	1641610	-	OG0001539	Dyak_Tai18E2	jg4861.t1
2L	1642007	1642877	+	OG0001541	Dyak_Tai18E2	jg4860.t1
2L	1643246	1644600	-	OG0001542	Dyak_Tai18E2	jg4859.t1
2L	1721877	1723679	+	OG0001543	Dyak_Tai18E2	jg4858.t1
2L	1732900	1734004	+	OG0001544	Dyak_Tai18E2	jg4856.t1
2L	1735625	1738179	-	OG0001545	Dyak_Tai18E2	jg4855.t1
2L	1738391	1739083	+	OG0001546	Dyak_Tai18E2	jg4854.t1
2L	1816594	1817829	+	OG0001548	Dyak_Tai18E2	jg4842.t1
2L	1862209	1862849	-	OG0001549	Dyak_Tai18E2	jg4837.t1
2L	1867073	1887906	+	OG0001550	Dyak_Tai18E2	jg4836.t1
2L	1889957	1900750	-	OG0001551	Dyak_Tai18E2	jg4835.t1
2L	1901024	1901953	+	OG0001552	Dyak_Tai18E2	jg4834.t1
2L	1913682	1914440	-	OG0001553	Dyak_Tai18E2	jg4832.t1
2L	1969674	1984510	+	OG0001554	Dyak_Tai18E2	jg4823.t1
2L	1986872	1987219	-	OG0001555	Dyak_Tai18E2	jg4822.t1
2L	1987492	1988291	-	OG0001556	Dyak_Tai18E2	jg4821.t1
2L	1993256	1995112	-	OG0001557	Dyak_Tai18E2	jg4819.t2
2L	2016911	2017829	+	OG0001558	Dyak_Tai18E2	jg4818.t1
2L	2019247	2023293	-	OG0001559	Dyak_Tai18E2	jg4817.t1
2L	2024007	2024625	+	OG0001560	Dyak_Tai18E2	jg4816.t1
2L	2024985	2027133	+	OG0001561	Dyak_Tai18E2	jg4815.t1
2L	2027475	2030465	-	OG0001562	Dyak_Tai18E2	jg4814.t1
2L	2034039	2034485	+	OG0001563	Dyak_Tai18E2	jg4811.t1
2L	2037547	2037960	-	OG0001564	Dyak_Tai18E2	jg4810.t1
2L	2043691	2049053	-	OG0001565	Dyak_Tai18E2	jg4809.t1
2L	2064074	2076422	+	OG0001566	Dyak_Tai18E2	jg4807.t1
2L	2079159	2082474	-	OG0001567	Dyak_Tai18E2	jg4806.t1
2L	2086713	2089918	+	OG0001568	Dyak_Tai18E2	jg4804.t1
2L	2101712	2105206	+	OG0001569	Dyak_Tai18E2	jg4802.t1
2L	2107196	2118523	-	OG0001570	Dyak_Tai18E2	jg4801.t1
2L	2128233	2129318	+	OG0001571	Dyak_Tai18E2	jg4800.t1
2L	2143240	2161603	-	OG0001572	Dyak_Tai18E2	jg4799.t1
2L	2163628	2169459	+	OG0001573	Dyak_Tai18E2	jg4798.t1
2L	2170229	2177578	-	OG0001574	Dyak_Tai18E2	jg4797.t2
2L	2178465	2179590	-	OG0001575	Dyak_Tai18E2	jg4796.t1
2L	2180234	2184046	+	OG0001576	Dyak_Tai18E2	jg4795.t1
2L	2184714	2187714	+	OG0001577	Dyak_Tai18E2	jg4794.t1
2L	2188609	2189082	+	OG0001578	Dyak_Tai18E2	jg4793.t1
2L	2190939	2193269	-	OG0001579	Dyak_Tai18E2	jg4792.t1
2L	2226934	2228811	-	OG0001580	Dyak_Tai18E2	jg4788.t2
2L	2244135	2246264	-	OG0001581	Dyak_Tai18E2	jg4786.t1
2L	2246901	2247843	-	OG0001582	Dyak_Tai18E2	jg4785.t1
2L	2248253	2249021	+	OG0001583	Dyak_Tai18E2	jg4784.t1
2L	2249208	2250091	-	OG0001584	Dyak_Tai18E2	jg4783.t1
2L	2250722	2251038	-	OG0001585	Dyak_Tai18E2	jg4781.t1
2L	2251315	2254307	+	OG0001586	Dyak_Tai18E2	jg4780.t1
2L	2257393	2259315	+	OG0001587	Dyak_Tai18E2	jg4779.t1
2L	2261359	2264382	+	OG0001588	Dyak_Tai18E2	jg4777.t1
2L	2266353	2270824	-	OG0001589	Dyak_Tai18E2	jg4776.t1
2L	2277051	2278951	+	OG0001590	Dyak_Tai18E2	jg4773.t1
2L	2305961	2306583	+	OG0001591	Dyak_Tai18E2	jg4768.t1
2L	2306667	2307219	-	OG0001592	Dyak_Tai18E2	jg4767.t1
2L	2310743	2311480	-	OG0001593	Dyak_Tai18E2	jg4766.t1
2L	2327684	2328412	+	OG0001594	Dyak_Tai18E2	jg4765.t1
2L	2331155	2331751	-	OG0001595	Dyak_Tai18E2	jg4763.t1
2L	2339591	2340127	+	OG0001596	Dyak_Tai18E2	jg4760.t1
2L	2347689	2348388	+	OG0001597	Dyak_Tai18E2	jg4759.t1
2L	2348666	2350138	-	OG0001598	Dyak_Tai18E2	jg4758.t1
2L	2364207	2401419	+	OG0001599	Dyak_Tai18E2	jg4757.t1
2L	2403974	2408520	-	OG0001600	Dyak_Tai18E2	jg4756.t1
2L	2410005	2412614	+	OG0001601	Dyak_Tai18E2	jg4755.t1
2L	2414095	2415256	-	OG0001602	Dyak_Tai18E2	jg4754.t1
2L	2416293	2417491	-	OG0001603	Dyak_Tai18E2	jg4753.t1
2L	2420803	2423786	+	OG0001604	Dyak_Tai18E2	jg4751.t1
2L	2427074	2428762	+	OG0001605	Dyak_Tai18E2	jg4749.t1
2L	2429058	2430489	+	OG0001606	Dyak_Tai18E2	jg4748.t1
2L	2430613	2431483	-	OG0001607	Dyak_Tai18E2	jg4747.t1
2L	2448346	2454891	+	OG0001608	Dyak_Tai18E2	jg4745.t1
2L	2458126	2464324	-	OG0001609	Dyak_Tai18E2	jg4744.t1
2L	2470533	2472053	+	OG0001610	Dyak_Tai18E2	jg4741.t1
2L	2507912	2511119	+	OG0001611	Dyak_Tai18E2	jg4739.t1
2L	2544201	2546376	-	OG0001612	Dyak_Tai18E2	jg4736.t1
2L	2546966	2550542	+	OG0001613	Dyak_Tai18E2	jg4735.t1
2L	2571962	2572727	-	OG0001614	Dyak_Tai18E2	jg4733.t1
2L	2606290	2607669	-	OG0001615	Dyak_Tai18E2	jg4732.t1
2L	2627457	2628602	+	OG0001616	Dyak_Tai18E2	jg4728.t1
2L	2628991	2629611	-	OG0001617	Dyak_Tai18E2	jg4727.t1
2L	2630061	2630578	+	OG0001618	Dyak_Tai18E2	jg4726.t1
2L	2631525	2635039	-	OG0001619	Dyak_Tai18E2	jg4725.t1
2L	2642406	2657582	+	OG0001620	Dyak_Tai18E2	jg4724.t2
2L	2661326	2662209	+	OG0001621	Dyak_Tai18E2	jg4723.t1
2L	2699166	2700125	-	OG0001622	Dyak_Tai18E2	jg4721.t1
2L	2701708	2702163	-	OG0001623	Dyak_Tai18E2	jg4720.t1
2L	2706383	2708577	+	OG0001624	Dyak_Tai18E2	jg4718.t1
2L	2708696	2709392	+	OG0001625	Dyak_Tai18E2	jg4717.t1
2L	2716811	2717854	+	OG0001626	Dyak_Tai18E2	jg4716.t1
2L	2722420	2724760	+	OG0001627	Dyak_Tai18E2	jg4714.t1
2L	2748592	2749495	-	OG0001628	Dyak_Tai18E2	jg4712.t1
2L	2793227	2796781	+	OG0001629	Dyak_Tai18E2	jg4710.t1
2L	2797471	2800554	+	OG0001630	Dyak_Tai18E2	jg4709.t1
2L	2802695	2804528	+	OG0001631	Dyak_Tai18E2	jg4707.t1
2L	2811108	2813955	+	OG0001632	Dyak_Tai18E2	jg4705.t1
2L	2816209	2816883	-	OG0001633	Dyak_Tai18E2	jg4704.t1
2L	2816902	2817306	-	OG0001634	Dyak_Tai18E2	jg4703.t1
2L	2817739	2820948	+	OG0001635	Dyak_Tai18E2	jg4702.t1
2L	2822053	2823156	-	OG0001636	Dyak_Tai18E2	jg4701.t1
2L	2824059	2824832	+	OG0001637	Dyak_Tai18E2	jg4700.t1
2L	2825085	2825531	-	OG0001638	Dyak_Tai18E2	jg4699.t1
2L	2825746	2826306	+	OG0001639	Dyak_Tai18E2	jg4698.t1
2L	2827882	2828472	+	OG0001640	Dyak_Tai18E2	jg4696.t1
2L	2835297	2836081	-	OG0001641	Dyak_Tai18E2	jg4695.t1
2L	2841052	2852029	-	OG0001642	Dyak_Tai18E2	jg4694.t1
2L	2926021	2928729	+	OG0001643	Dyak_Tai18E2	jg4680.t1
2L	2930924	2931778	+	OG0001645	Dyak_Tai18E2	jg4678.t1
2L	2931790	2934933	-	OG0001644	Dyak_Tai18E2	jg4677.t1
2L	2936597	2937568	+	OG0001646	Dyak_Tai18E2	jg4676.t1
2L	2938430	2939393	-	OG0001647	Dyak_Tai18E2	jg4675.t1
2L	2939834	2940199	+	OG0001648	Dyak_Tai18E2	jg4674.t1
2L	2940638	2941758	+	OG0001649	Dyak_Tai18E2	jg4673.t1
2L	2942523	2946400	-	OG0001650	Dyak_Tai18E2	jg4672.t1
2L	3005902	3012003	+	OG0001651	Dyak_Tai18E2	jg4670.t1
2L	3028322	3029287	-	OG0001652	Dyak_Tai18E2	jg4668.t1
2L	3029717	3032011	-	OG0001653	Dyak_Tai18E2	jg4667.t1
2L	3034822	3036621	-	OG0001654	Dyak_Tai18E2	jg4665.t1
2L	3037059	3038200	+	OG0001655	Dyak_Tai18E2	jg4664.t1
2L	3038367	3039026	-	OG0001656	Dyak_Tai18E2	jg4663.t1
2L	3039987	3047289	-	OG0001657	Dyak_Tai18E2	jg4662.t1
2L	3048041	3049304	+	OG0001658	Dyak_Tai18E2	jg4661.t1
2L	3049853	3052401	-	OG0001659	Dyak_Tai18E2	jg4660.t1
2L	3053545	3058111	+	OG0001660	Dyak_Tai18E2	jg4659.t1
2L	3078444	3079594	-	OG0001661	Dyak_Tai18E2	jg4656.t1
2L	3080711	3082965	+	OG0001662	Dyak_Tai18E2	jg4655.t1
2L	3083534	3084702	-	OG0001663	Dyak_Tai18E2	jg4654.t1
2L	3085141	3087871	+	OG0001664	Dyak_Tai18E2	jg4653.t1
2L	3088399	3090887	-	OG0001665	Dyak_Tai18E2	jg4652.t1
2L	3092570	3093938	+	OG0001666	Dyak_Tai18E2	jg4650.t1
2L	3094138	3097064	-	OG0001667	Dyak_Tai18E2	jg4649.t1
2L	3097452	3098957	-	OG0001668	Dyak_Tai18E2	jg4648.t1
2L	3099391	3100485	+	OG0001669	Dyak_Tai18E2	jg4647.t1
2L	3100937	3101526	-	OG0001670	Dyak_Tai18E2	jg4646.t1
2L	3102169	3103361	+	OG0001671	Dyak_Tai18E2	jg4645.t1
2L	3105004	3105501	+	OG0001672	Dyak_Tai18E2	jg4644.t1
2L	3182835	3203548	-	OG0001673	Dyak_Tai18E2	jg4636.t1
2L	3204372	3204858	-	OG0001674	Dyak_Tai18E2	jg4635.t1
2L	3209504	3211194	-	OG0001675	Dyak_Tai18E2	jg4632.t1
2L	3223455	3225430	+	OG0001676	Dyak_Tai18E2	jg4631.t1
2L	3226212	3230500	+	OG0001677	Dyak_Tai18E2	jg4630.t1
2L	3235920	3236352	+	OG0001678	Dyak_Tai18E2	jg4629.t1
2L	3237325	3255283	-	OG0001679	Dyak_Tai18E2	jg4628.t1
2L	3305582	3322418	+	OG0001680	Dyak_Tai18E2	jg4627.t1
2L	3325719	3329170	-	OG0001681	Dyak_Tai18E2	jg4626.t1
2L	3341892	3344141	-	OG0001682	Dyak_Tai18E2	jg4625.t1
2L	3346091	3352372	-	OG0001683	Dyak_Tai18E2	jg4624.t1
2L	3360425	3362721	+	OG0001684	Dyak_Tai18E2	jg4623.t1
2L	3364389	3368108	+	OG0001685	Dyak_Tai18E2	jg4622.t1
2L	3368597	3370708	-	OG0001686	Dyak_Tai18E2	jg4621.t1
2L	3371516	3373968	+	OG0001687	Dyak_Tai18E2	jg4620.t1
2L	3375283	3377528	+	OG0001688	Dyak_Tai18E2	jg4619.t1
2L	3386457	3404061	-	OG0001689	Dyak_Tai18E2	jg4615.t1
2L	3408725	3409411	+	OG0001690	Dyak_Tai18E2	jg4614.t1
2L	3411828	3424405	-	OG0001691	Dyak_Tai18E2	jg4613.t1
2L	3425155	3426781	-	OG0001692	Dyak_Tai18E2	jg4612.t1
2L	3427361	3427872	-	OG0001693	Dyak_Tai18E2	jg4611.t1
2L	3428359	3429759	+	OG0001694	Dyak_Tai18E2	jg4610.t1
2L	3439100	3439405	-	OG0001695	Dyak_Tai18E2	jg4609.t1
2L	3449834	3450094	+	OG0001696	Dyak_Tai18E2	jg4608.t1
2L	3457551	3459991	-	OG0001697	Dyak_Tai18E2	jg4607.t1
2L	3462653	3463090	+	OG0001698	Dyak_Tai18E2	jg4606.t1
2L	3500130	3501668	+	OG0001699	Dyak_Tai18E2	jg4605.t1
2L	3504053	3505821	+	OG0001700	Dyak_Tai18E2	jg4604.t1
2L	3506899	3507882	+	OG0001701	Dyak_Tai18E2	jg4603.t1
2L	3508212	3511333	-	OG0001702	Dyak_Tai18E2	jg4602.t1
2L	3511742	3514620	+	OG0001703	Dyak_Tai18E2	jg4601.t1
2L	3514743	3516200	-	OG0001704	Dyak_Tai18E2	jg4600.t1
2L	3520388	3521326	+	OG0001705	Dyak_Tai18E2	jg4598.t1
2L	3532634	3533421	+	OG0001706	Dyak_Tai18E2	jg4595.t1
2L	3534986	3535948	-	OG0001707	Dyak_Tai18E2	jg4594.t1
2L	3549234	3559349	-	OG0001708	Dyak_Tai18E2	jg4593.t1
2L	3564122	3565019	-	OG0001709	Dyak_Tai18E2	jg4592.t1
2L	3565524	3569393	-	OG0001710	Dyak_Tai18E2	jg4591.t1
2L	3574887	3576920	-	OG0001711	Dyak_Tai18E2	jg4588.t1
2L	3577167	3579806	+	OG0001712	Dyak_Tai18E2	jg4587.t1
2L	3582802	3584796	+	OG0001713	Dyak_Tai18E2	jg4585.t2
2L	3585244	3587949	-	OG0001714	Dyak_Tai18E2	jg4584.t1
2L	3588607	3590305	+	OG0001715	Dyak_Tai18E2	jg4583.t1
2L	3603690	3604976	+	OG0001716	Dyak_Tai18E2	jg4582.t1
2L	3637155	3638633	-	OG0001717	Dyak_Tai18E2	jg4581.t1
2L	3664858	3666221	-	OG0001718	Dyak_Tai18E2	jg4580.t1
2L	3680261	3682032	+	OG0001719	Dyak_Tai18E2	jg4578.t1
2L	3683651	3711740	-	OG0001720	Dyak_Tai18E2	jg4576.t1
2L	3735621	3754458	+	OG0001721	Dyak_Tai18E2	jg4574.t1
2L	3755931	3756312	-	OG0001722	Dyak_Tai18E2	jg4572.t1
2L	3762333	3762725	-	OG0001723	Dyak_Tai18E2	jg4567.t1
2L	3763560	3764011	-	OG0001724	Dyak_Tai18E2	jg4566.t1
2L	3770443	3771046	-	OG0001725	Dyak_Tai18E2	jg4562.t1
2L	3772687	3773158	-	OG0001726	Dyak_Tai18E2	jg4561.t1
2L	3773476	3777750	-	OG0001727	Dyak_Tai18E2	jg4560.t1
2L	3780102	3782502	+	OG0001728	Dyak_Tai18E2	jg4559.t1
2L	3816463	3822725	+	OG0001729	Dyak_Tai18E2	jg4556.t1
2L	3850600	3854164	+	OG0001730	Dyak_Tai18E2	jg4554.t1
2L	3861257	3872997	+	OG0001731	Dyak_Tai18E2	jg4552.t1
2L	3879427	3880640	+	OG0001732	Dyak_Tai18E2	jg4550.t1
2L	3883449	3885787	-	OG0001733	Dyak_Tai18E2	jg4549.t1
2L	3898685	3899659	+	OG0001734	Dyak_Tai18E2	jg4548.t1
2L	3910951	3912306	+	OG0001735	Dyak_Tai18E2	jg4547.t1
2L	3942787	3946024	+	OG0001736	Dyak_Tai18E2	jg4545.t1
2L	3946409	3947605	-	OG0001737	Dyak_Tai18E2	jg4544.t1
2L	4103036	4103353	+	OG0001738	Dyak_Tai18E2	jg4540.t1
2L	4104129	4104452	+	OG0001739	Dyak_Tai18E2	jg4539.t1
2L	4330557	4332567	-	OG0001741	Dyak_Tai18E2	jg4528.t1
2L	4333372	4334052	+	OG0001742	Dyak_Tai18E2	jg4527.t1
2L	4387059	4388357	-	OG0001743	Dyak_Tai18E2	jg4524.t1
2L	4389824	4431200	+	OG0001744	Dyak_Tai18E2	jg4523.t1
2L	4435251	4442267	+	OG0001745	Dyak_Tai18E2	jg4522.t1
2L	4465024	4465786	+	OG0001746	Dyak_Tai18E2	jg4519.t1
2L	4475004	4492641	+	OG0001747	Dyak_Tai18E2	jg4517.t1
2L	4492784	4495086	-	OG0001748	Dyak_Tai18E2	jg4516.t1
2L	4495488	4498328	-	OG0001749	Dyak_Tai18E2	jg4515.t1
2L	4498673	4499303	-	OG0001750	Dyak_Tai18E2	jg4514.t1
2L	4501048	4505003	+	OG0001751	Dyak_Tai18E2	jg4513.t1
2L	4505189	4506102	-	OG0001752	Dyak_Tai18E2	jg4512.t1
2L	4513511	4515532	+	OG0001753	Dyak_Tai18E2	jg4510.t1
2L	4515779	4516302	+	OG0001754	Dyak_Tai18E2	jg4509.t1
2L	4518655	4530478	-	OG0001755	Dyak_Tai18E2	jg4508.t1
2L	4547361	4547762	+	OG0001756	Dyak_Tai18E2	jg4507.t1
2L	4550743	4551103	+	OG0001757	Dyak_Tai18E2	jg4506.t1
2L	4555448	4555804	+	OG0001758	Dyak_Tai18E2	jg4505.t1
2L	4556020	4557553	-	OG0001759	Dyak_Tai18E2	jg4504.t1
2L	4557759	4559104	+	OG0001760	Dyak_Tai18E2	jg4503.t1
2L	4559929	4561368	-	OG0001761	Dyak_Tai18E2	jg4502.t1
2L	4563555	4566993	-	OG0001762	Dyak_Tai18E2	jg4501.t1
2L	4567345	4568422	-	OG0001763	Dyak_Tai18E2	jg4500.t1
2L	4568792	4569201	+	OG0001764	Dyak_Tai18E2	jg4499.t1
2L	4569383	4570506	-	OG0001765	Dyak_Tai18E2	jg4498.t1
2L	4571443	4572366	-	OG0001766	Dyak_Tai18E2	jg4497.t1
2L	4573085	4573632	-	OG0001767	Dyak_Tai18E2	jg4496.t1
2L	4574038	4575613	+	OG0001768	Dyak_Tai18E2	jg4495.t1
